sales_date,category,advertising_vnd,online_ads_vnd,social_media_vnd,price_vnd,discount_percent,stores_count,weather,holiday,sales_vnd,uploaded_by
2025-06-15,Quần,4285000,2400000,1812000,272838,0.45,21,Nóng,0,126868266,1
2025-06-15,Váy,4140000,2783000,1731000,502872,0.3,21,Nóng,0,133135042,1
2025-06-15,Áo khoác,3616000,2083000,528000,1052288,0.23,21,Nóng,0,13748992,1
2025-06-15,Giày,3143000,1369000,628000,614942,0.37,21,Nóng,0,85950389,1
2025-06-16,Áo,3739000,2830000,1151000,300694,0.46,22,Nắng,0,129644855,1
2025-06-16,Quần,4411000,400000,225000,394608,0.34,22,Nắng,0,92821021,1
2025-06-16,Váy,4571000,2090000,912000,660352,0.1,22,Nắng,0,63517533,1
2025-06-16,Áo khoác,2203000,211000,1908000,586772,0.41,22,Nắng,0,85049978,1
2025-06-16,Giày,4524000,1275000,598000,994199,0.48,22,Nắng,0,119593738,1
2025-06-17,Áo,3594000,2176000,1310000,160248,0.21,23,Nóng,0,108496952,1
2025-06-17,Quần,725000,1525000,753000,295291,0.35,23,Nóng,0,67263264,1
2025-06-17,Váy,2701000,2095000,1495000,544773,0.26,23,Nóng,0,140230822,1
2025-06-17,Áo khoác,1049000,1119000,237000,665963,0.06,23,Nóng,0,6474187,1
2025-06-17,Giày,4874000,2768000,1093000,425612,0.17,23,Nóng,0,82946623,1
2025-06-18,Áo,343000,2347000,1460000,167177,0.08,17,Nắng,0,36717657,1
2025-06-18,Quần,1859000,1070000,840000,293815,0.34,17,Nắng,0,69571830,1
2025-06-18,Váy,4494000,565000,313000,500677,0.29,17,Nắng,0,67352896,1
2025-06-18,Áo khoác,3768000,856000,1909000,554997,0.02,17,Nắng,0,43600280,1
2025-06-18,Giày,4251000,360000,390000,360611,0.03,17,Nắng,0,29162272,1
2025-06-19,Áo,4566000,374000,1043000,237242,0.13,21,Nắng,0,48102877,1
2025-06-19,Quần,447000,1703000,1693000,436175,0.37,21,Nắng,0,59689044,1
2025-06-19,Váy,2470000,744000,470000,645469,0.06,21,Nắng,0,39628757,1
2025-06-19,Áo khoác,411000,2724000,629000,817057,0.1,21,Nắng,0,42194983,1
2025-06-19,Giày,4463000,2530000,791000,342082,0.45,21,Nắng,0,125772267,1
2025-06-20,Áo,1127000,1961000,1793000,297330,0.27,16,Nóng,0,74470705,1
2025-06-20,Quần,2052000,1156000,1891000,353613,0.31,16,Nóng,0,64034830,1
2025-06-20,Váy,3239000,651000,648000,560459,0.23,16,Nóng,0,71534520,1
2025-06-20,Áo khoác,4028000,281000,1419000,1326122,0.15,16,Nóng,0,7847513,1
2025-06-20,Giày,3916000,1436000,873000,395220,0.12,16,Nóng,0,44738769,1
2025-06-21,Áo,4023000,1015000,1714000,165389,0.29,16,Nắng,0,76604008,1
2025-06-21,Quần,2577000,2767000,1116000,341860,0.24,16,Nắng,0,62906852,1
2025-06-21,Váy,459000,2381000,518000,358757,0.2,16,Nắng,0,30629711,1
2025-06-21,Áo khoác,3665000,646000,1789000,1394699,0.35,16,Nắng,0,60155808,1
2025-06-21,Giày,2533000,2365000,460000,321797,0.2,16,Nắng,0,39951226,1
2025-06-22,Áo,1313000,1819000,1982000,261975,0.02,15,Nắng,0,33131721,1
2025-06-22,Quần,851000,1993000,1281000,495939,0.42,15,Nắng,0,57115326,1
2025-06-22,Váy,1475000,948000,1198000,266332,0.16,15,Nắng,0,27225503,1
2025-06-22,Áo khoác,1463000,1373000,1495000,1210943,0.47,15,Nắng,0,55317485,1
2025-06-22,Giày,1608000,2109000,1019000,524997,0.44,15,Nắng,0,59397954,1
2025-06-23,Áo,1792000,1756000,666000,343979,0.12,14,Mưa,0,30727185,1
2025-06-23,Quần,1541000,845000,817000,535840,0.48,14,Mưa,0,59133999,1
2025-06-23,Váy,4831000,578000,826000,202024,0.43,14,Mưa,0,69789389,1
2025-06-23,Áo khoác,2077000,2855000,1644000,879201,0.49,14,Mưa,0,69656894,1
2025-06-23,Giày,359000,2772000,1229000,961944,0.34,14,Mưa,0,43179404,1
2025-06-24,Áo,1933000,1340000,1953000,240998,0.47,19,Nóng,0,122694212,1
2025-06-24,Quần,2751000,2823000,466000,408116,0.35,19,Nóng,0,88233899,1
2025-06-24,Váy,635000,1136000,501000,457339,0.43,19,Nóng,0,79433307,1
2025-06-24,Áo khoác,1130000,2213000,1880000,717429,0.31,19,Nóng,0,11020081,1
2025-06-24,Giày,1892000,861000,1942000,756331,0.46,19,Nóng,0,85703890,1
2025-06-25,Áo,4680000,1540000,202000,157370,0.26,17,Nóng,0,85097982,1
2025-06-25,Quần,1259000,1075000,886000,267903,0.37,17,Nóng,0,67026239,1
2025-06-25,Váy,4466000,211000,424000,363571,0.46,17,Nóng,0,106545027,1
2025-06-25,Áo khoác,1421000,1313000,472000,1259427,0.21,17,Nóng,0,9108840,1
2025-06-25,Giày,2523000,587000,437000,667304,0.01,17,Nóng,0,30536455,1
2025-06-26,Áo,4116000,2330000,990000,316272,0.06,14,Nóng,0,54164540,1
2025-06-26,Quần,1398000,2119000,1156000,338377,0.49,14,Nóng,0,67290396,1
2025-06-26,Váy,442000,595000,1231000,401474,0.44,14,Nóng,0,52217039,1
2025-06-26,Áo khoác,3278000,2792000,1545000,856782,0.24,14,Nóng,0,10529227,1
2025-06-26,Giày,1346000,2908000,1392000,1124254,0.48,14,Nóng,0,76732255,1
2025-06-27,Áo,1368000,839000,1196000,257412,0.09,18,Mưa,0,33071032,1
2025-06-27,Quần,4487000,299000,1981000,359366,0.06,18,Mưa,0,47340626,1
2025-06-27,Váy,3640000,656000,1304000,572222,0.3,18,Mưa,0,68492903,1
2025-06-27,Áo khoác,3735000,2222000,1903000,1038141,0.19,18,Mưa,0,47851254,1
2025-06-27,Giày,4079000,2575000,1275000,485715,0.17,18,Mưa,0,66695272,1
2025-06-28,Áo,4777000,2971000,1635000,273794,0.37,18,Mưa,0,112961921,1
2025-06-28,Quần,1265000,273000,1191000,403405,0.08,18,Mưa,0,30989944,1
2025-06-28,Váy,1479000,2339000,1495000,609174,0.39,18,Mưa,0,70762608,1
2025-06-28,Áo khoác,2734000,2577000,1471000,864170,0.18,18,Mưa,0,58036026,1
2025-06-28,Giày,800000,2063000,1096000,530755,0.49,18,Mưa,0,76176069,1
2025-06-29,Áo,4854000,374000,1832000,159675,0.4,10,Nắng,0,45118605,1
2025-06-29,Quần,349000,1960000,1930000,339590,0.32,10,Nắng,0,30551223,1
2025-06-29,Váy,1269000,2562000,131000,570714,0.11,10,Nắng,0,20387455,1
2025-06-29,Áo khoác,1287000,696000,1026000,743805,0.48,10,Nắng,0,34505733,1
2025-06-29,Giày,4927000,1492000,719000,888577,0.02,10,Nắng,0,27314529,1
2025-06-30,Áo,1415000,627000,1202000,167184,0.11,15,Mưa,0,30985166,1
2025-06-30,Quần,4232000,234000,1382000,406894,0.02,15,Mưa,0,31892531,1
2025-06-30,Váy,1779000,2366000,1620000,655519,0.48,15,Mưa,0,75331876,1
2025-06-30,Áo khoác,4734000,1594000,977000,657537,0.44,15,Mưa,0,82290322,1
2025-06-30,Giày,3424000,1580000,274000,1091699,0.48,15,Mưa,0,79727536,1
2025-07-01,Áo,3867000,2637000,1490000,333719,0.36,16,Nắng,0,86272470,1
2025-07-01,Quần,1958000,375000,114000,548169,0.01,16,Nắng,0,26244207,1
2025-07-01,Váy,2176000,2353000,1174000,321246,0.47,16,Nắng,0,75891423,1
2025-07-01,Áo khoác,2351000,791000,206000,789749,0.21,16,Nắng,0,43127555,1
2025-07-01,Giày,4676000,1386000,1845000,956341,0.18,16,Nắng,0,54394706,1
2025-07-02,Áo,3115000,1113000,568000,193436,0.14,12,Nắng,0,31367793,1
2025-07-02,Quần,1270000,1490000,301000,399544,0.14,12,Nắng,0,22443410,1
2025-07-02,Váy,507000,1786000,1912000,350408,0.4,12,Nắng,0,42864959,1
2025-07-02,Áo khoác,559000,1502000,1341000,1313624,0.13,12,Nắng,0,20774350,1
2025-07-02,Giày,4658000,1526000,1164000,537439,0.11,12,Nắng,0,28461780,1
2025-07-03,Áo,1082000,1152000,1894000,334085,0.35,25,Nóng,0,110584208,1
2025-07-03,Quần,804000,1060000,1508000,259665,0.14,25,Nóng,0,46679017,1
2025-07-03,Váy,1873000,2374000,1016000,358169,0.01,25,Nóng,0,81033012,1
2025-07-03,Áo khoác,4598000,1469000,1838000,1327709,0.47,25,Nóng,0,26480787,1
2025-07-03,Giày,2059000,433000,435000,876762,0.16,25,Nóng,0,50418156,1
2025-07-04,Áo,4094000,2914000,1734000,306257,0.38,16,Nắng,0,97090729,1
2025-07-04,Quần,3890000,1662000,1784000,325911,0.23,16,Nắng,0,66200516,1
2025-07-04,Váy,4440000,2384000,204000,292643,0.07,16,Nắng,0,40104651,1
2025-07-04,Áo khoác,1701000,2009000,302000,1266916,0.33,16,Nắng,0,53464640,1
2025-07-04,Giày,1088000,2803000,1633000,559383,0.12,16,Nắng,0,38952663,1
2025-07-05,Áo,3629000,1372000,1218000,251165,0.14,20,Nóng,0,78505469,1
2025-07-05,Quần,3144000,255000,1300000,426682,0.02,20,Nóng,0,35063311,1
2025-07-05,Váy,4285000,2603000,164000,381879,0.01,20,Nóng,0,72829790,1
2025-07-05,Áo khoác,4312000,1012000,652000,1262267,0.26,20,Nóng,0,15783196,1
2025-07-05,Giày,2392000,2049000,323000,1050639,0.03,20,Nóng,0,47213798,1
2025-07-06,Áo,3267000,2159000,1702000,246453,0.1,20,Mưa,0,49983390,1
2025-07-06,Quần,1369000,1286000,479000,303790,0.46,20,Mưa,0,69328495,1
2025-07-06,Váy,1975000,1005000,354000,408032,0.04,20,Mưa,0,28678196,1
2025-07-06,Áo khoác,2912000,1775000,1421000,787990,0.15,20,Mưa,0,63074554,1
2025-07-06,Giày,4696000,799000,1704000,712167,0.36,20,Mưa,0,86032351,1
2025-07-07,Áo,587000,2815000,270000,296305,0.44,16,Nắng,0,59860030,1
2025-07-07,Quần,1085000,2952000,712000,263200,0.02,16,Nắng,0,38038367,1
2025-07-07,Váy,2616000,811000,751000,252275,0.09,16,Nắng,0,39624609,1
2025-07-07,Áo khoác,3138000,1438000,817000,919284,0.19,16,Nắng,0,35672541,1
2025-07-07,Giày,3937000,2388000,931000,1175433,0.18,16,Nắng,0,55265759,1
2025-07-08,Áo,2928000,2149000,1487000,302363,0.14,25,Nắng,0,77508220,1
2025-07-08,Quần,1565000,1730000,918000,341685,0.12,25,Nắng,0,61452868,1
2025-07-08,Váy,3283000,760000,172000,614562,0.13,25,Nắng,0,42774039,1
2025-07-08,Áo khoác,3315000,2746000,1183000,905235,0.07,25,Nắng,0,66717505,1
2025-07-08,Giày,370000,826000,554000,790674,0.08,25,Nắng,0,27624281,1
2025-07-09,Áo,2760000,2749000,435000,257938,0.3,23,Nóng,0,118383887,1
2025-07-09,Quần,911000,2988000,767000,470172,0.15,23,Nóng,0,57041702,1
2025-07-09,Váy,3823000,1810000,1247000,694010,0.2,23,Nóng,0,127721170,1
2025-07-09,Áo khoác,4002000,874000,1578000,1281219,0.21,23,Nóng,0,18516898,1
2025-07-09,Giày,2876000,248000,113000,307425,0.05,23,Nóng,0,40638787,1
2025-07-10,Áo,490000,1586000,1539000,162857,0.41,22,Nóng,0,92624706,1
2025-07-10,Quần,2047000,2102000,1899000,433843,0.48,22,Nóng,0,108180160,1
2025-07-10,Váy,2425000,826000,126000,555143,0.13,22,Nóng,0,68390104,1
2025-07-10,Áo khoác,1928000,2927000,1880000,1233849,0.15,22,Nóng,0,12416834,1
2025-07-10,Giày,3672000,476000,1173000,865745,0.35,22,Nóng,0,94526579,1
2025-07-11,Áo,3296000,2294000,286000,281776,0.04,20,Nóng,0,62876881,1
2025-07-11,Quần,316000,415000,1180000,255452,0.45,20,Nóng,0,57415654,1
2025-07-11,Váy,1897000,429000,870000,311153,0.06,20,Nóng,0,59701142,1
2025-07-11,Áo khoác,1366000,2570000,766000,642543,0.37,20,Nóng,0,14629526,1
2025-07-11,Giày,3439000,2472000,1089000,779274,0.15,20,Nóng,0,64628160,1
2025-07-12,Áo,3751000,1885000,1157000,168300,0.16,11,Nóng,0,43686394,1
2025-07-12,Quần,2559000,1510000,637000,251845,0.07,11,Nóng,0,23371758,1
2025-07-12,Váy,2550000,245000,1885000,319342,0.32,11,Nóng,0,69507535,1
2025-07-12,Áo khoác,3073000,2036000,1035000,1275613,0.4,11,Nóng,0,11088012,1
2025-07-12,Giày,4504000,1237000,470000,750479,0.48,11,Nóng,0,60208870,1
2025-07-13,Áo,583000,832000,185000,344110,0.17,16,Nóng,0,32185073,1
2025-07-13,Quần,3288000,2622000,259000,498850,0.31,16,Nóng,0,72186132,1
2025-07-13,Váy,902000,2950000,524000,414362,0.21,16,Nóng,0,77491601,1
2025-07-13,Áo khoác,1663000,1186000,1835000,1008692,0.28,16,Nóng,0,9793248,1
2025-07-13,Giày,3652000,532000,1229000,846852,0.08,16,Nóng,0,43267321,1
2025-07-14,Áo,4375000,2079000,1514000,247898,0.29,24,Mưa,0,119442820,1
2025-07-14,Quần,4886000,2413000,1635000,530371,0.42,24,Mưa,0,148313309,1
2025-07-14,Váy,1100000,706000,374000,683512,0.43,24,Mưa,0,67128422,1
2025-07-14,Áo khoác,1059000,316000,1412000,890691,0.24,24,Mưa,0,52512071,1
2025-07-14,Giày,1793000,1142000,357000,317215,0.12,24,Mưa,0,43605307,1
2025-07-15,Áo,4234000,835000,1062000,280577,0.42,10,Nắng,0,46344051,1
2025-07-15,Quần,1114000,1789000,1343000,508392,0.5,10,Nắng,0,44182119,1
2025-07-15,Váy,672000,1662000,1073000,271074,0.19,10,Nắng,0,17600388,1
2025-07-15,Áo khoác,3298000,2704000,626000,1389203,0.46,10,Nắng,0,63958356,1
2025-07-15,Giày,3191000,2191000,632000,932909,0.49,10,Nắng,0,56437101,1
2025-07-16,Áo,4091000,1068000,1969000,293526,0.2,14,Nóng,0,50025658,1
2025-07-16,Quần,3619000,1494000,1182000,429289,0.36,14,Nóng,0,71886253,1
2025-07-16,Váy,2489000,1934000,1483000,306759,0.29,14,Nóng,0,81703056,1
2025-07-16,Áo khoác,2749000,2463000,1717000,1082592,0.36,14,Nóng,0,12616955,1
2025-07-16,Giày,4267000,312000,1753000,404959,0.08,14,Nóng,0,39116017,1
2025-07-17,Áo,1122000,2463000,212000,307557,0.18,18,Nóng,0,46999237,1
2025-07-17,Quần,521000,626000,1930000,379745,0.03,18,Nóng,0,27785616,1
2025-07-17,Váy,4237000,1358000,1399000,254583,0.31,18,Nóng,0,134719332,1
2025-07-17,Áo khoác,1687000,1266000,356000,894846,0.46,18,Nóng,0,15499640,1
2025-07-17,Giày,4188000,483000,428000,411359,0.28,18,Nóng,0,65901297,1
2025-07-18,Áo,2460000,1033000,876000,177086,0.04,16,Nắng,0,28212595,1
2025-07-18,Quần,3570000,429000,1358000,397556,0.47,16,Nắng,0,67130476,1
2025-07-18,Váy,2225000,2119000,150000,399695,0.07,16,Nắng,0,39920732,1
2025-07-18,Áo khoác,4993000,1866000,1801000,1078420,0.44,16,Nắng,0,104996363,1
2025-07-18,Giày,3251000,584000,1866000,815329,0.36,16,Nắng,0,72442033,1
2025-07-19,Áo,4880000,358000,320000,209263,0.32,16,Nắng,0,56825321,1
2025-07-19,Quần,4293000,1023000,882000,399747,0.29,16,Nắng,0,59729158,1
2025-07-19,Váy,2898000,2718000,695000,582299,0.07,16,Nắng,0,36231157,1
2025-07-19,Áo khoác,1966000,407000,1353000,867896,0.25,16,Nắng,0,44381919,1
2025-07-19,Giày,3381000,373000,1932000,639112,0.1,16,Nắng,0,39881871,1
2025-07-20,Áo,4185000,2023000,321000,284563,0.29,20,Nắng,0,97988119,1
2025-07-20,Quần,2414000,1304000,1042000,427198,0.22,20,Nắng,0,65737686,1
2025-07-20,Váy,3052000,1241000,1789000,442730,0.34,20,Nắng,0,88005641,1
2025-07-20,Áo khoác,3468000,1216000,1177000,846608,0.49,20,Nắng,0,115058178,1
2025-07-20,Giày,1854000,907000,1754000,755473,0.18,20,Nắng,0,45217663,1
2025-07-21,Áo,1380000,1583000,1833000,217804,0.31,22,Mưa,0,79480701,1
2025-07-21,Quần,4234000,2091000,1396000,540232,0.43,22,Mưa,0,125910601,1
2025-07-21,Váy,387000,1502000,297000,411087,0.05,22,Mưa,0,29499116,1
2025-07-21,Áo khoác,3000000,2644000,227000,1392969,0.4,22,Mưa,0,107927859,1
2025-07-21,Giày,3003000,876000,1727000,741371,0.12,22,Mưa,0,56501130,1
2025-07-22,Áo,3259000,2764000,1132000,237893,0.27,21,Nắng,0,94467392,1
2025-07-22,Quần,2718000,861000,1086000,518113,0.5,21,Nắng,0,89259314,1
2025-07-22,Váy,2722000,1763000,326000,208981,0.49,21,Nắng,0,108476077,1
2025-07-22,Áo khoác,4447000,1460000,657000,766235,0.16,21,Nắng,0,71034441,1
2025-07-22,Giày,2047000,2553000,1257000,407154,0.07,21,Nắng,0,56785873,1
2025-07-23,Áo,340000,557000,1139000,174408,0.47,11,Mưa,0,27540411,1
2025-07-23,Quần,2438000,1508000,314000,405313,0.45,11,Mưa,0,39871791,1
2025-07-23,Váy,338000,1516000,1235000,510084,0.31,11,Mưa,0,29629279,1
2025-07-23,Áo khoác,3384000,618000,954000,1156465,0.02,11,Mưa,0,25276445,1
2025-07-23,Giày,3979000,1691000,1280000,492122,0.38,11,Mưa,0,51748455,1
2025-07-24,Áo,2451000,841000,524000,153657,0.08,17,Mưa,0,33956100,1
2025-07-24,Quần,4237000,1793000,1575000,533374,0.47,17,Mưa,0,111160511,1
2025-07-24,Váy,2390000,706000,417000,611896,0.22,17,Mưa,0,40414935,1
2025-07-24,Áo khoác,508000,1881000,459000,1059019,0.31,17,Mưa,0,48097260,1
2025-07-24,Giày,899000,1701000,1499000,473412,0.14,17,Mưa,0,32591070,1
2025-07-25,Áo,904000,1585000,1035000,317022,0.24,12,Nóng,0,48181696,1
2025-07-25,Quần,2823000,511000,1057000,388939,0.38,12,Nóng,0,50186941,1
2025-07-25,Váy,4009000,1857000,1019000,673907,0.25,12,Nóng,0,75264590,1
2025-07-25,Áo khoác,2456000,2951000,1001000,1455591,0.42,12,Nóng,0,12521084,1
2025-07-25,Giày,513000,444000,1419000,598009,0.36,12,Nóng,0,27789440,1
2025-07-26,Áo,1876000,676000,297000,348012,0.04,24,Mưa,0,44633640,1
2025-07-26,Quần,3118000,814000,1693000,287869,0.3,24,Mưa,0,98866115,1
2025-07-26,Váy,2424000,2683000,497000,397977,0.31,24,Mưa,0,97815804,1
2025-07-26,Áo khoác,568000,449000,689000,948185,0.19,24,Mưa,0,32458673,1
2025-07-26,Giày,2708000,2724000,341000,383984,0.16,24,Mưa,0,65536252,1
2025-07-27,Áo,2877000,1795000,528000,275172,0.03,17,Nóng,0,49194391,1
2025-07-27,Quần,4557000,1973000,710000,351069,0.22,17,Nóng,0,75021818,1
2025-07-27,Váy,4860000,2129000,105000,448577,0.17,17,Nóng,0,87603409,1
2025-07-27,Áo khoác,1122000,2075000,1914000,1326143,0.48,17,Nóng,0,16736557,1
2025-07-27,Giày,3935000,710000,1441000,628396,0.34,17,Nóng,0,71188895,1
2025-07-28,Áo,2895000,1869000,1335000,229386,0.23,12,Mưa,0,52546278,1
2025-07-28,Quần,4253000,2072000,1396000,368728,0.38,12,Mưa,0,61428528,1
2025-07-28,Váy,4131000,973000,1207000,594927,0.39,12,Mưa,0,59106717,1
2025-07-28,Áo khoác,2399000,1565000,1747000,1192647,0.24,12,Mưa,0,42613111,1
2025-07-28,Giày,4883000,1123000,809000,1059925,0.04,12,Mưa,0,31479533,1
2025-07-29,Áo,3902000,273000,459000,240709,0.39,19,Nóng,0,79043531,1
2025-07-29,Quần,3767000,1008000,1504000,505560,0.05,19,Nóng,0,42441883,1
2025-07-29,Váy,950000,1245000,1663000,443738,0.42,19,Nóng,0,105551011,1
2025-07-29,Áo khoác,1934000,2467000,1264000,1182119,0.17,19,Nóng,0,10571660,1
2025-07-29,Giày,1467000,2326000,1633000,316220,0.32,19,Nóng,0,74702015,1
2025-07-30,Áo,4376000,434000,1296000,163392,0.37,16,Mưa,0,76834416,1
2025-07-30,Quần,498000,2404000,1143000,532154,0.02,16,Mưa,0,23012360,1
2025-07-30,Váy,1655000,2574000,1752000,326951,0.19,16,Mưa,0,46487536,1
2025-07-30,Áo khoác,3805000,841000,602000,933419,0.3,16,Mưa,0,69905306,1
2025-07-30,Giày,1102000,820000,1689000,448306,0.42,16,Mưa,0,62052015,1
2025-07-31,Áo,1000000,1184000,326000,246190,0.36,11,Mưa,0,34487997,1
2025-07-31,Quần,802000,1498000,208000,365795,0.45,11,Mưa,0,38729220,1
2025-07-31,Váy,4864000,2853000,842000,642667,0.04,11,Mưa,0,28951831,1
2025-07-31,Áo khoác,2713000,1817000,1443000,1359222,0.04,11,Mưa,0,24073784,1
2025-07-31,Giày,3267000,2996000,1431000,425223,0.36,11,Mưa,0,55170621,1
2025-08-01,Áo,3170000,1995000,1864000,225205,0.2,25,Mưa,0,76864569,1
2025-08-01,Quần,3767000,1059000,910000,251082,0.24,25,Mưa,0,94873118,1
2025-08-01,Váy,1718000,2820000,1210000,604364,0.3,25,Mưa,0,88724438,1
2025-08-01,Áo khoác,1398000,2285000,885000,1311525,0.49,25,Mưa,0,111519374,1
2025-08-01,Giày,3469000,2365000,327000,614096,0.03,25,Mưa,0,68246633,1
2025-08-02,Áo,682000,2637000,951000,186719,0.05,13,Nắng,0,24772642,1
2025-08-02,Quần,4240000,2927000,1433000,298737,0.41,13,Nắng,0,63993838,1
2025-08-02,Váy,1693000,576000,927000,652669,0.01,13,Nắng,0,19057481,1
2025-08-02,Áo khoác,3627000,2097000,478000,557271,0.23,13,Nắng,0,54962462,1
2025-08-02,Giày,1952000,575000,1706000,994896,0.39,13,Nắng,0,56620165,1
2025-08-03,Áo,4571000,1804000,1863000,331676,0.1,20,Nóng,0,73970850,1
2025-08-03,Quần,4623000,794000,484000,317839,0.09,20,Nóng,0,54464610,1
2025-08-03,Váy,2694000,2994000,212000,510075,0.16,20,Nóng,0,86098420,1
2025-08-03,Áo khoác,2338000,1265000,1416000,632075,0.08,20,Nóng,0,8073765,1
2025-08-03,Giày,2285000,2207000,1428000,742113,0.34,20,Nóng,0,92265842,1
2025-08-04,Áo,1562000,2705000,390000,237745,0.1,15,Nóng,1,132467429,1
2025-08-04,Quần,2011000,1251000,1228000,376298,0.11,15,Nóng,1,93539100,1
2025-08-04,Váy,649000,2988000,390000,293709,0.29,15,Nóng,1,187083656,1
2025-08-04,Áo khoác,4326000,828000,1600000,754431,0.48,15,Nóng,1,46841634,1
2025-08-04,Giày,740000,2573000,1644000,1046086,0.46,15,Nóng,1,167467536,1
2025-08-05,Áo,3108000,1732000,776000,314084,0.43,20,Nắng,0,108363668,1
2025-08-05,Quần,2862000,2866000,159000,357252,0.27,20,Nắng,0,77559684,1
2025-08-05,Váy,3452000,2572000,1435000,372855,0.15,20,Nắng,0,59176221,1
2025-08-05,Áo khoác,1684000,2030000,205000,821467,0.35,20,Nắng,0,70442867,1
2025-08-05,Giày,587000,1383000,722000,761531,0.19,20,Nắng,0,40236758,1
2025-08-06,Áo,2355000,2763000,188000,327563,0.39,18,Nóng,0,100304176,1
2025-08-06,Quần,1297000,945000,1391000,470013,0.01,18,Nóng,0,31441955,1
2025-08-06,Váy,2633000,1477000,841000,651800,0.26,18,Nóng,0,82242114,1
2025-08-06,Áo khoác,1722000,2151000,1962000,1249235,0.17,18,Nóng,0,9853765,1
2025-08-06,Giày,373000,2495000,1706000,480697,0.12,18,Nóng,0,35830211,1
2025-08-07,Áo,1762000,2645000,1242000,268819,0.33,14,Nắng,0,51586111,1
2025-08-07,Quần,3494000,2829000,999000,263698,0.33,14,Nắng,0,71085902,1
2025-08-07,Váy,2505000,2450000,544000,627776,0.02,14,Nắng,0,29223953,1
2025-08-07,Áo khoác,729000,1525000,1552000,465376,0.47,14,Nắng,0,50802741,1
2025-08-07,Giày,1771000,1371000,1106000,776870,0.18,14,Nắng,0,34802899,1
2025-08-08,Áo,3781000,420000,1474000,163117,0.46,22,Nóng,0,142383376,1
2025-08-08,Quần,3480000,2071000,405000,486591,0.29,22,Nóng,0,91337004,1
2025-08-08,Váy,2030000,2510000,714000,649597,0.33,22,Nóng,0,131024783,1
2025-08-08,Áo khoác,335000,2543000,301000,1087293,0.48,22,Nóng,0,14082495,1
2025-08-08,Giày,1320000,2539000,1043000,518850,0.41,22,Nóng,0,85856666,1
2025-08-09,Áo,2297000,883000,1146000,216480,0.07,18,Mưa,0,37780145,1
2025-08-09,Quần,3060000,1075000,1213000,412767,0.0,18,Mưa,0,44847588,1
2025-08-09,Váy,3417000,1254000,570000,594727,0.15,18,Mưa,0,41222020,1
2025-08-09,Áo khoác,2835000,2162000,1216000,1289665,0.24,18,Mưa,0,52409957,1
2025-08-09,Giày,4565000,2802000,1899000,673166,0.37,18,Mưa,0,96077945,1
2025-08-10,Áo,445000,548000,1078000,303574,0.33,24,Nắng,0,65123416,1
2025-08-10,Quần,4815000,418000,1408000,342529,0.16,24,Nắng,0,63597628,1
2025-08-10,Váy,4968000,1222000,1806000,667121,0.27,24,Nắng,0,109702637,1
